Symbol,Date,Open,High,Low,Close,Volume
FDUSL,22-May-2020,23.08,23.08,23.08,23.08,200
FDUSZ,22-May-2020,21.9458,21.95,21.8,21.9099,2200
FEIM,22-May-2020,8,8.15,7.6242,8.1,23000
FELE,22-May-2020,48.28,48.28,47.11,48.07,85900
FEM,22-May-2020,19.48,19.52,19.36,19.5,110300
FEMB,22-May-2020,34.05,34.29,33.9299,34.0521,7000
FEMS,22-May-2020,28.83,28.92,28.6579,28.92,14700
FENC,22-May-2020,7.29,7.61,7.21,7.46,73400
FEP,22-May-2020,28.27,28.41,28.13,28.41,67600
FEUZ,22-May-2020,30.88,31.1035,30.83,31.1035,3700
FEX,22-May-2020,55.85,56.05,55.49,56.05,28400
FEYE,22-May-2020,11.5,11.89,11.36,11.86,3895500
FFBC,22-May-2020,12.5,12.61,11.8,11.98,509200
FFBW,22-May-2020,9.1,9.1,9.06,9.1,1300
FFHL,22-May-2020,2.17,2.33,2.17,2.25,4000
FFIC,22-May-2020,11.05,11.16,10.75,11.03,126200
FFIN,22-May-2020,28.38,28.56,27.78,27.98,352800
FFIV,22-May-2020,136.96,137.59,134.93,137.31,880800
FFNW,22-May-2020,9.01,9.385,9.01,9.2,11500
FFWM,22-May-2020,13.95,13.95,13.565,13.88,76200
FGBI,22-May-2020,12.65,12.65,12.01,12.14,12100
FGEN,22-May-2020,36.78,36.91,35.95,36.82,285700
FGM,22-May-2020,36.8503,37.48,36.8503,37.02,1700
FHB,22-May-2020,16.07,16.27,15.745,15.89,1147100
FHK,22-May-2020,27.86,28.31,27.86,28.1551,900
FIBK,22-May-2020,30.02,30.33,29.07,29.37,125000
FID,22-May-2020,13.08,13.1464,13.08,13.1464,265700
FINX,22-May-2020,30.45,30.78,30.36,30.67,111800
FISI,22-May-2020,16.46,16.96,16.46,16.9,40300
FISV,22-May-2020,103.56,104.49,102.93,103.93,3035400
FITB,22-May-2020,17.64,17.78,17.22,17.61,5876400
FITBI,22-May-2020,27.42,27.5,27.0932,27.5,16400
FITBO,22-May-2020,24.52,24.52,24.37,24.49,18500
FITBP,22-May-2020,26.45,26.48,26.245,26.46,7800
FIVE,22-May-2020,97.55,100.4,96.76,99.55,1292400
FIVN,22-May-2020,103.01,106.52,102.81,104.71,2906300
FIXD,22-May-2020,54.17,54.2,54.0701,54.2,366500
FIXX,22-May-2020,15.59,15.84,15.21,15.67,208200
FIZZ,22-May-2020,55,55.991,54.66,55.37,110600
FJP,22-May-2020,43.47,43.545,43.3346,43.545,1500
FKO,22-May-2020,16.56,16.56,16.56,16.56,200
FLDM,22-May-2020,4.67,4.98,4.57,4.89,1698400
FLEX,22-May-2020,9.77,9.92,9.5,9.61,4576300
FLGT,22-May-2020,15.53,15.6581,15.14,15.16,221000
FLIC,22-May-2020,15.15,15.2,14.92,15.17,104700
FLIR,22-May-2020,45.15,45.44,44.53,45.06,1190400
FLL,22-May-2020,2,2.03,1.95,2.03,345600
FLMN,22-May-2020,2.74,2.74,2.5,2.55,353600
FLMNW,22-May-2020,0.052,0.155,0.052,0.15,27400
FLN,22-May-2020,12.9806,13.235,12.9806,13.2098,2500
FLNT,22-May-2020,1.94,1.94,1.82,1.86,122500
FLWS,22-May-2020,24.19,24.75,23.84,24.65,408200
FLXN,22-May-2020,9.91,10.03,9.5,9.77,1296000
FLXS,22-May-2020,8.7293,8.88,8.555,8.87,51000
FMAO,22-May-2020,22.43,22.43,21.23,21.78,6900
FMB,22-May-2020,53.87,54.085,53.85,54.0153,114600
FMBH,22-May-2020,24.27,24.41,23.65,24.21,47800
FMBI,22-May-2020,12.09,12.335,11.87,12,357900
FMCI,22-May-2020,10.84,10.84,10.68,10.771,517800
FMCIU,22-May-2020,11.82,11.82,11.82,11.82,300
FMCIW,22-May-2020,1.5,1.5,1.36,1.4575,334000
FMHI,22-May-2020,48.6866,48.75,48.59,48.665,11500
FMK,22-May-2020,33.3601,33.5321,33.3601,33.5321,1200
FMNB,22-May-2020,11.13,11.13,10.77,11.03,45900
FNCB,22-May-2020,6.26,6.26,5.8,5.95,17100
FNHC,22-May-2020,12.02,12.06,11.8,12,39000
FNJN,22-May-2020,1.39,1.435,1.35,1.37,94400
FNK,22-May-2020,25.43,25.43,25.01,25.2378,6100
FNKO,22-May-2020,4.83,4.93,4.69,4.78,477400
FNLC,22-May-2020,20.11,20.11,19.42,19.78,12600
FNWB,22-May-2020,12.45,12.685,11.98,12.43,5100
FNX,22-May-2020,58.31,58.47,57.78,58.4698,45300
FNY,22-May-2020,45.27,45.63,45.11,45.63,24500
FOCS,22-May-2020,28.83,28.83,27.3994,27.94,351600
FOLD,22-May-2020,12.51,12.69,12.34,12.68,1167700
FONR,22-May-2020,21.8,22.99,21.8,22.89,49200
FORD,22-May-2020,1.2,1.3,1.15,1.29,142800
FORK,22-May-2020,1.51,1.51,1.41,1.47,22900
FORM,22-May-2020,24.4,24.447,24.02,24.13,456500
FORR,22-May-2020,30.47,31.58,29.85,30.68,33800
FOSL,22-May-2020,2.95,3.25,2.91,3.23,1303000
FOX,22-May-2020,27.16,27.48,27.04,27.37,739000
FOXA,22-May-2020,27.53,27.965,27.47,27.8,2656900
FOXF,22-May-2020,65.16,67.8,64.535,67.54,224000
FPA,22-May-2020,22.02,22.02,22.02,22.02,100
FPAY,22-May-2020,1.32,1.36,1.3,1.36,200300
FPRX,22-May-2020,5.36,5.6,5.26,5.43,311800
FPXI,22-May-2020,44.54,44.79,44.0484,44.4658,16600
FRAF,22-May-2020,25.2,25.62,24.87,24.87,5100
FRAN,22-May-2020,2.66,2.7189,2.5,2.55,127200
FRBA,22-May-2020,7.3,7.41,6.975,7.41,17000
FRBK,22-May-2020,2.4,2.44,2.27,2.33,76400
FREQ,22-May-2020,19.31,20,18.97,19.72,318100
FRG,22-May-2020,15.28,16.03,15.28,15.98,60900
FRGI,22-May-2020,8.14,8.46,8.0625,8.4,161200
FRHC,22-May-2020,16.26,16.56,16.26,16.56,156100
FRME,22-May-2020,25.52,25.73,24.74,24.97,100000
FRPH,22-May-2020,39.27,40.245,38.11,39.18,73700
FRPT,22-May-2020,70.98,71.54,69.805,71.09,174200
FRSX,22-May-2020,0.74,0.92,0.72,0.8399,7107300
FRTA,22-May-2020,8.52,8.72,8.185,8.61,322300
FSBW,22-May-2020,40.79,41.6,40.5,41.6,8400
FSCT,22-May-2020,20.34,23.97,19.72,23.4,15215200
FSEA,22-May-2020,5.86,6.03,5.85,5.85,6000
FSFG,22-May-2020,42.2,42.2,40.98,40.98,1200
FSLR,22-May-2020,43.92,43.96,43.175,43.47,569900
FSRV,22-May-2020,9.8,9.89,9.77,9.89,49600
FSTR,22-May-2020,11.46,11.46,11,11.21,19900
FSV,22-May-2020,87.96,89.24,86.7,87.25,33800
FSZ,22-May-2020,45.16,45.16,44.94,44.94,1700
FTA,22-May-2020,42.83,42.83,42.18,42.7543,56300
FTAC,22-May-2020,10.28,10.3,10.28,10.28,11400
FTACW,22-May-2020,1.15,1.15,1.0749,1.1,1600
FTC,22-May-2020,71.3,71.89,71.3,71.89,18700
FTCS,22-May-2020,56.23,56.49,56.1016,56.47,445700
FTDR,22-May-2020,43.45,43.74,42.89,43.31,1326600
FTEK,22-May-2020,0.8865,0.9,0.864,0.8864,117300
FTFT,22-May-2020,1.04,1.05,0.9,1.04,158600
FTGC,22-May-2020,14.815,14.9699,14.7292,14.895,100400
FTHI,22-May-2020,18.6475,18.8,18.58,18.7113,9600
FTLB,22-May-2020,19.6552,19.6561,19.6552,19.6561,500
FTNT,22-May-2020,143.37,144.51,141.23,142.64,1711600
FTSL,22-May-2020,44.57,44.78,44.55,44.73,125900
FTSM,22-May-2020,59.84,59.86,59.81,59.86,912000
FTXD,22-May-2020,22.11,22.21,21.91,22.21,1500
FTXG,22-May-2020,18.6,18.66,18.5541,18.64,1600
FTXH,22-May-2020,22.91,22.91,22.615,22.7106,2700
FTXL,22-May-2020,39.58,40.06,39.58,40.0411,6100
FTXN,22-May-2020,11.16,11.2769,11.03,11.2769,16000
FTXO,22-May-2020,16.58,16.73,16.41,16.5292,33800
FTXR,22-May-2020,16.9,17.1499,16.9,17.1134,1200
FULC,22-May-2020,18.25,19.51,17.21,18.41,65900
FULT,22-May-2020,10.6,10.73,10.38,10.55,970100
FUNC,22-May-2020,14.16,14.16,13.59,13.8,10800
FUND,22-May-2020,5.765,5.765,5.7,5.71,13200
FUSB,22-May-2020,7.37,7.7,7.37,7.7,600
FUTU,22-May-2020,13.88,14.53,13.4238,13.82,807200
FUV,22-May-2020,2.29,2.3,2.23,2.27,87800
FV,22-May-2020,31.03,31.33,30.95,31.33,89800
FVC,22-May-2020,23.975,24.09,23.9553,24.08,145500
FVCB,22-May-2020,11.49,11.49,10.68,11.05,19200
FVE,22-May-2020,3.76,4.08,3.7,4.02,56700
FWONA,22-May-2020,30.44,31.02,30.08,30.94,40900
FWONK,22-May-2020,32.21,33.03,31.84,32.91,999800
FWP,22-May-2020,5.98,6.0475,5.79,5.87,70800
FWRD,22-May-2020,45.83,46.56,45.08,45.6,142600
FXNC,22-May-2020,13.9,14.2884,13.78,13.89,2200
FYC,22-May-2020,39.14,39.58,38.96,39.58,12200
FYT,22-May-2020,27.46,27.89,27.44,27.8652,6400
FYX,22-May-2020,50.2,50.43,49.56,50.43,27700
GABC,22-May-2020,29.03,29.04,28.56,28.82,41000
GAIA,22-May-2020,8.45,8.57,8.31,8.38,82600
GAIN,22-May-2020,10.63,10.82,10.56,10.74,152600
GAINL,22-May-2020,24.44,24.4899,24.4002,24.44,2700
GAINM,22-May-2020,24.7,24.7,24.7,24.7,300
GALT,22-May-2020,2.93,3.15,2.88,3.15,430100
GAN,22-May-2020,14.64,15.8,14.36,15.4,1355200
GARS,22-May-2020,2.56,2.601,2.55,2.6,60800
GASS,22-May-2020,2.424,2.54,2.3801,2.54,14600
GBCI,22-May-2020,38.63,39.44,38.63,39.06,229500
GBDC,22-May-2020,11.52,11.6403,11.379,11.59,696600
GBLI,22-May-2020,23.82,24.88,23.32,23.34,31600
GBLIL,22-May-2020,24.88,25.07,24.8,24.95,2300
GBLIZ,22-May-2020,24.205,24.4896,24.2,24.4,2200
GBT,22-May-2020,69.35,69.73,68.36,69.42,308800
GCBC,22-May-2020,21.53,21.98,21.53,21.98,2000
GDEN,22-May-2020,10.83,11.7,10.39,11.4,501300
GDS,22-May-2020,56.72,58,54.73,54.95,3411000
GDYN,22-May-2020,8.63,8.83,8.5,8.72,109100
GEC,22-May-2020,2.08,2.21,1.9,2,19600
GECC,22-May-2020,3.11,3.22,3.0501,3.19,102700
GECCL,22-May-2020,20.13,20.25,19.92,20.25,1400
GECCM,22-May-2020,18.1,18.1,17.732,17.732,1600
GECCN,22-May-2020,17.88,19,17.5,18.1,6600
GENC,22-May-2020,11.69,11.69,11.39,11.62,19100
GENE,22-May-2020,2.33,2.45,2.33,2.4,3291800
GENY,22-May-2020,38.6,38.6,38.6,38.6,1100
GEOS,22-May-2020,6.78,7,6.5,6.87,62600
GERN,22-May-2020,1.42,1.88,1.39,1.84,20673900
GEVO,22-May-2020,1.16,1.2599,1.13,1.18,99600
GFED,22-May-2020,14.24,14.3,14.05,14.3,1800
GFN,22-May-2020,6.31,6.31,5.98,6.05,18000
GFNCP,22-May-2020,94.03,94.5,94.03,94.5,200
GFNSL,22-May-2020,24.49,24.8499,24.49,24.8499,2800
GGAL,22-May-2020,9.27,9.74,8.85,9.51,1755900
GH,22-May-2020,94.87,97.19,94.84,96.91,375800
GHSI,22-May-2020,0.505,0.5849,0.5,0.545,19448000
GIFI,22-May-2020,2.91,2.99,2.85,2.91,66600
GIGE,22-May-2020,21.49,21.5,21.39,21.39,2900
GIGM,22-May-2020,3,3,2.71,2.8,127300
GIII,22-May-2020,10.22,10.28,9.61,9.94,1729200
GILD,22-May-2020,73.09,73.49,72.7116,73.34,6268400
GILT,22-May-2020,8.4,8.49,8.34,8.4,131300
GLAD,22-May-2020,6.65,6.7,6.54,6.66,117600
GLADD,22-May-2020,23.12,23.26,23.1,23.26,1400
GLBS,22-May-2020,0.6502,0.68,0.6407,0.6747,183300
GLBZ,22-May-2020,8.74,8.74,8.13,8.13,500
GLDD,22-May-2020,8.58,9,8.4,8.77,646100
GLDI,22-May-2020,9.8,9.84,9.8,9.8,16800
GLG,22-May-2020,1.6,1.6,1.53,1.6,81900
GLIBA,22-May-2020,65.18,66.3,64.95,65.83,407200
GLMD,22-May-2020,5.43,6.2,5.42,5.81,82000
GLNG,22-May-2020,6.62,6.67,6.45,6.63,853700
GLPG,22-May-2020,201.54,203.86,199.51,200.2,242200
GLPI,22-May-2020,33.25,34.17,32.9,34.1,3041400
GLRE,22-May-2020,6.64,6.79,6.49,6.76,1582800
GLUU,22-May-2020,9.5,9.55,9.37,9.43,1424900
GLYC,22-May-2020,3.07,3.13,2.93,3,313700
GMAB,22-May-2020,29.16,29.35,28.9449,29.3,241600
GMBL,22-May-2020,4.2,4.4,3.86,4.08,427200
GMBLW,22-May-2020,1.75,1.75,1.38,1.53,48900
GMDA,22-May-2020,5.5,5.54,5.0401,5.3,1847900
GMLP,22-May-2020,2.28,2.31,2.1102,2.2,325000
GMLPP,22-May-2020,17.29,17.68,17.29,17.455,5200
GNCA,22-May-2020,2.63,2.85,2.5,2.81,445800
GNFT,22-May-2020,5.37,5.37,5.21,5.22,286800
GNLN,22-May-2020,3,3.15,2.74,2.83,305900
GNMA,22-May-2020,51.55,51.5699,51.5142,51.5583,25000
GNMK,22-May-2020,9.82,10.1,9.79,9.98,1006300
GNOM,22-May-2020,16.65,16.91,16.57,16.89,66900
GNPX,22-May-2020,2.95,2.95,2.6701,2.745,2046000
GNSS,22-May-2020,4.76,5.2,4.76,5.05,548100
GNTX,22-May-2020,25.3,25.615,25.14,25.53,1123100
GNTY,22-May-2020,24.4,24.68,24.31,24.68,7800
GNUS,22-May-2020,1.33,1.39,1.29,1.39,8113300
GO,22-May-2020,37.51,37.96,37.3,37.84,454000
GOGL,22-May-2020,3.44,3.44,3.305,3.4,266300
GOGO,22-May-2020,2.38,2.4,2.15,2.21,2480000
GOOD,22-May-2020,15.98,16.45,15.79,16.42,175400
GOODM,22-May-2020,22.4,22.7,22.4,22.7,3100
GOODN,22-May-2020,21.0079,21.55,21.0079,21.55,4800
GOOG,22-May-2020,1396.71,1412.76,1391.83,1410.42,1309400
GOOGL,22-May-2020,1403.9,1417,1395.95,1413.24,1427200
GOSS,22-May-2020,12.5,12.78,12.12,12.62,1582700
GPAQW,22-May-2020,0.3,0.32,0.3,0.3,54600
GPOR,22-May-2020,1.42,1.54,1.36,1.53,3367900
GPP,22-May-2020,6.12,6.35,6.01,6.18,97900
GPRE,22-May-2020,9.26,9.285,8.26,8.81,853400
GPRO,22-May-2020,4.16,4.21,4.1023,4.16,1587900
GRBK,22-May-2020,10.69,10.9901,10.41,10.93,149000
GRFS,22-May-2020,20.65,20.89,20.37,20.61,786400
GRID,22-May-2020,50.3798,50.5499,50.3798,50.4809,1600
GRIF,22-May-2020,38.23,38.23,38.23,38.23,400
GRIL,22-May-2020,1.88,1.96,1.82,1.92,35900
GRIN,22-May-2020,2.33,2.3692,2.27,2.31,24200
GRMN,22-May-2020,83.86,84.49,83.63,83.885,688800
GRNQ,22-May-2020,0.41,1.37,0.41,0.62,8180200
GRNV,22-May-2020,9.89,9.89,9.89,9.89,100
GROW,22-May-2020,1.81,1.84,1.79,1.8,19500
GRPN,22-May-2020,1.24,1.25,1.2,1.25,4446300
GRTS,22-May-2020,6.45,7.11,6.35,6.73,343100
GRTX,22-May-2020,11.61,11.7,11.295,11.63,16400
GRVY,22-May-2020,45.49,46.3,43.19,43.19,30300
GRWG,22-May-2020,6.11,6.77,5.88,6.66,1698800
GSBC,22-May-2020,38.77,39.145,38.06,38.71,22500
GSHD,22-May-2020,59.78,60.97,59.63,60.04,112800
GSIT,22-May-2020,7.38,7.53,7.3,7.52,54900
GSKY,22-May-2020,3.96,4.12,3.89,3.93,401800
GSM,22-May-2020,0.7673,0.79,0.7315,0.7789,117800
GSMG,22-May-2020,3.74,3.99,3.3728,3.49,57900
GSMGW,22-May-2020,0.0585,0.06,0.0585,0.06,10000
GSUM,22-May-2020,0.828,0.855,0.8072,0.82,93200
GT,22-May-2020,7.06,7.18,6.8,7.135,4619700
GTEC,22-May-2020,2.01,2.14,2,2.14,11000
GTHX,22-May-2020,17.82,18.097,17.5,18.01,405600
GTIM,22-May-2020,1.14,1.17,1.07,1.13,59100
GTLS,22-May-2020,37.66,37.77,35.345,35.82,189200
GTYH,22-May-2020,3.35,3.35,3.09,3.24,68700
GULF,22-May-2020,15.96,16.18,15.88,16.18,1000
GURE,22-May-2020,4.5,4.5,4.12,4.37,145100
GVP,22-May-2020,1.09,1.09,1.06,1.09,1700
GWGH,22-May-2020,8.05,8.5,8.02,8.4,5200
GWPH,22-May-2020,125.32,128.93,124.0772,126.92,331500
GWRS,22-May-2020,10.21,10.21,9.8,9.93,42600
GXGX,22-May-2020,9.92,9.92,9.83,9.89,1100
GXGXW,22-May-2020,0.7,0.7,0.7,0.7,300
GXTG,22-May-2020,28.004,28.44,28.004,28.2562,6700
HA,22-May-2020,13.66,13.76,12.97,13.38,724000
HAFC,22-May-2020,8.8,8.995,8.47,8.69,302500
HAIN,22-May-2020,29.07,29.37,28.94,29.13,630600
HALL,22-May-2020,2.71,2.75,2.55,2.63,308100
HALO,22-May-2020,24.44,24.765,23.85,24.6,1515700
HAPP,22-May-2020,2.71,2.8262,2.66,2.81,657800
HARP,22-May-2020,21.62,22.85,20.25,22.8,255200
HAS,22-May-2020,68.68,68.9277,66.47,66.69,1010000
HAYN,22-May-2020,22.32,22.36,21.72,22.35,53900
HBAN,22-May-2020,8.23,8.27,7.96,8.095,4908500
HBANN,22-May-2020,25.4,25.4,25.2141,25.2141,800
HBANO,22-May-2020,25.45,25.56,25.2887,25.56,24100
HBCP,22-May-2020,23.96,24,23.1994,23.71,20100
HBIO,22-May-2020,2.7,2.7,2.59,2.66,94600
HBMD,22-May-2020,10.27,10.44,9.78,10.39,23900
HBNC,22-May-2020,9.92,9.92,9.49,9.67,179200
HBP,22-May-2020,1.2,1.29,1.17,1.25,23500
HBT,22-May-2020,12.11,12.49,11.91,11.98,94800
HCAC,22-May-2020,10.5,11.55,10.23,10.24,108100
HCACW,22-May-2020,0.4,0.45,0.4,0.4,96200
HCAP,22-May-2020,4.152,4.2499,4.11,4.13,12500
HCAPZ,22-May-2020,20.4,20.84,20.232,20.7499,17400
HCAT,22-May-2020,28.28,28.75,27.82,28.36,422400
HCCHW,22-May-2020,0.15,0.15,0.1046,0.1395,7500
HCCI,22-May-2020,17.38,17.64,16.71,17.63,28700
HCCO,22-May-2020,9.75,9.76,9.75,9.76,370000
HCCOU,22-May-2020,10.15,10.4,10.15,10.4,2000
HCCOW,22-May-2020,0.85,0.85,0.85,0.85,600
HCKT,22-May-2020,13.6,13.91,13.25,13.48,93900
HCM,22-May-2020,21.99,22.05,21.16,21.19,105500
HCSG,22-May-2020,22.05,22.2,21.5741,21.68,392600
HDS,22-May-2020,30.71,30.97,30.09,30.47,930600
HDSN,22-May-2020,0.8203,0.8705,0.8203,0.869,49000
HEAR,22-May-2020,10.03,10.84,10.01,10.57,522100
HEBT,22-May-2020,13.8,17.39,13.7814,16.28,201200
HEES,22-May-2020,15.32,15.32,14.68,15.09,227500
HELE,22-May-2020,169.7,173.07,168.828,173.05,74300
HEPA,22-May-2020,2.11,2.13,1.98,1.98,508700
HERD,22-May-2020,20.88,21.0288,20.88,21.0288,400
HERO,22-May-2020,20.25,20.275,19.9417,20.1498,31000
HEWG,22-May-2020,24.58,24.75,24.55,24.73,376200
HFFG,22-May-2020,6.54,6.66,6,6.62,268600
HFWA,22-May-2020,18.39,18.5179,17.61,17.84,138700
HGSH,22-May-2020,0.48,0.6,0.4326,0.4538,235700
HHR,22-May-2020,18.07,18.1,17.4705,18,42700
HHT,22-May-2020,0.39,0.4,0.37,0.3889,369400
HIBB,22-May-2020,18.89,20.02,18.625,19.495,749700
HIFS,22-May-2020,149.71,151.51,148.93,150.22,3400
HIHO,22-May-2020,1.95,1.95,1.95,1.95,600
HIMX,22-May-2020,3.12,3.14,3.02,3.05,898200
HJLI,22-May-2020,0.362,0.3671,0.34,0.355,377200
HJLIW,22-May-2020,0.1,0.1,0.0999,0.0999,4000
HLAL,22-May-2020,25.1138,25.2608,25.1138,25.2608,2900
HLG,22-May-2020,47.37,47.3994,46.0373,46.0373,900
HLIO,22-May-2020,31.97,32.78,31.6219,32.1,257900
HLIT,22-May-2020,5.43,5.63,5.355,5.62,344800
HLNE,22-May-2020,66.49,68.09,65.34,68.02,119600
HMHC,22-May-2020,1.41,1.47,1.35,1.47,809200
HMNF,22-May-2020,14.58,14.58,14.58,14.58,300
HMST,22-May-2020,22.6,22.965,21.84,22.39,107800
HMSY,22-May-2020,27.41,28.05,26.55,28.045,457100
HMTV,22-May-2020,9.35,9.69,9.09,9.42,20300
HNDL,22-May-2020,23.52,23.7,23.5,23.5033,4700
HNNA,22-May-2020,7.8,7.82,7.4,7.82,4900
HNRG,22-May-2020,0.6805,0.6999,0.6702,0.6762,66500
HOFT,22-May-2020,15.2,15.795,14.96,15.75,66000
HOLI,22-May-2020,13.04,13.07,12.48,12.58,464500
HOLX,22-May-2020,52.41,52.68,51.71,52.33,2012800
HOMB,22-May-2020,13.75,13.93,13.33,13.475,568400
HONE,22-May-2020,8.03,8.05,7.85,7.92,55000
HOOK,22-May-2020,10.43,10.5925,10.1601,10.27,25600
HOPE,22-May-2020,9.12,9.23,8.82,8.97,440400
HOTH,22-May-2020,2.8,2.9,2.75,2.8,1746100
HQI,22-May-2020,5.75,5.8,5.75,5.77,1500
HQY,22-May-2020,58.04,58.04,55.4541,56.79,594700
HROW,22-May-2020,4.81,5.33,4.7,5.31,143400
HRTX,22-May-2020,17.26,18.31,17.07,18.24,1384800
HRZN,22-May-2020,10.5,10.5,10.3202,10.48,90600
HSDT,22-May-2020,0.55,0.58,0.5335,0.57,463300
HSIC,22-May-2020,57.45,57.505,56.19,56.71,1258700
HSII,22-May-2020,21.83,21.965,21.3,21.7,119500
HSKA,22-May-2020,81.97,83.62,80.91,81.63,32100
HSON,22-May-2020,8.81,9.13,8.81,9.13,3400
HSTM,22-May-2020,22.94,22.94,22.52,22.78,50300
HTBI,22-May-2020,14.7,14.82,14.39,14.44,69900
HTBK,22-May-2020,7.73,7.775,7.4,7.56,130100
HTBX,22-May-2020,0.729,0.87,0.723,0.836,13643300
HTGM,22-May-2020,0.49,0.5489,0.485,0.5331,6026800
HTHT,22-May-2020,31.71,32.34,29.94,30.26,3087900
HTIA,22-May-2020,18.5,18.5,18.0194,18.0194,700
HTLD,22-May-2020,20.25,20.71,20.21,20.59,222300
HTLF,22-May-2020,30.29,30.5,29.24,29.51,83500
HUBG,22-May-2020,43.4,43.97,42.84,43.97,183000
HUGE,22-May-2020,3.02,3.1625,2.9,2.98,11600
HUIZ,22-May-2020,6,6.042,5.75,5.81,30700
HURC,22-May-2020,30.87,30.97,30.31,30.75,13200
HURN,22-May-2020,38.84,40.29,38.84,40.19,108300
HUSN,22-May-2020,0.3801,0.4489,0.3801,0.41,112700
HWBK,22-May-2020,18.2,18.22,17.48,17.73,8100
HWC,22-May-2020,19.47,19.735,19.01,19.29,488500
HWCC,22-May-2020,2.4805,2.4805,2.22,2.38,22700
HWCPL,22-May-2020,25.01,25.38,25.01,25.38,600
HWKN,22-May-2020,38.86,40.83,37.32,40.83,35500
HX,22-May-2020,0.3665,0.586,0.3626,0.4201,1470800
HYAC,22-May-2020,10.02,10.5,10.01,10.28,155400
HYACU,22-May-2020,10.35,11.51,10.35,10.84,14900
HYACW,22-May-2020,0.91,1.19,0.91,0.9866,33800
HYLS,22-May-2020,45.63,45.7201,45.58,45.7,386500
HYND,22-May-2020,14.58,14.705,14.54,14.705,500
HYRE,22-May-2020,2.18,2.28,2.11,2.17,41500
HYXE,22-May-2020,48.98,49.26,48.98,49.17,2700
HYZD,22-May-2020,20.19,20.19,20.0888,20.1413,19700
HZNP,22-May-2020,47.82,49.81,47.73,49.56,2468500
IAC,22-May-2020,255.99,263.68,254.875,260.83,595400
IART,22-May-2020,49.98,50.04,49.38,49.89,306200
IBB,22-May-2020,132.13,133.48,131.5,133.34,2322000
IBCP,22-May-2020,13.17,13.64,13.01,13.2,43800
IBKC,22-May-2020,40.53,40.73,39.12,39.69,129000
IBKCN,22-May-2020,22.5,22.84,22.42,22.5,8100
IBKCO,22-May-2020,24.05,24.59,24,24.55,10200
IBKCP,22-May-2020,24.17,24.5,24,24.245,14900
IBKR,22-May-2020,39.02,39.27,38.23,38.82,354400
IBOC,22-May-2020,29.13,29.39,27.94,28.48,145200
IBTD,22-May-2020,25.7597,25.76,25.755,25.755,400
IBTE,22-May-2020,25.9771,25.98,25.975,25.975,300
IBTF,22-May-2020,26.134,26.14,26.125,26.125,300
IBTG,22-May-2020,26.2497,26.2497,26.235,26.235,1200
IBTH,22-May-2020,26.3799,26.3799,26.375,26.375,300
IBTI,22-May-2020,26.5799,26.5799,26.565,26.565,200
IBTJ,22-May-2020,26.605,26.62,26.605,26.62,600
IBTX,22-May-2020,31.33,32.1,30.42,31.23,455900
IBUY,22-May-2020,62.16,63.16,61.9,63.08,63400
ICAD,22-May-2020,11.76,11.84,11.29,11.44,170600
ICBK,22-May-2020,21.01,21.5,20.95,21.5,11200
ICCC,22-May-2020,4.0999,4.205,4,4.15,262500
ICFI,22-May-2020,60.9,60.9,59.48,60.38,106900
ICHR,22-May-2020,22.09,22.1,21.41,21.98,135800
ICLK,22-May-2020,5.48,5.48,5.08,5.39,682400
ICLN,22-May-2020,11.38,11.41,11.3,11.33,433900
ICLR,22-May-2020,164.61,170,164.61,166.51,416700
ICMB,22-May-2020,3.71,3.88,3.71,3.88,14800
ICON,22-May-2020,0.8327,0.95,0.8327,0.91,85700
ICPT,22-May-2020,80.01,81.62,76.31,80.51,3276900
ICUI,22-May-2020,189.95,194.14,188.13,191.03,113900
IDCC,22-May-2020,55.24,55.46,54.06,54.55,137100
IDEX,22-May-2020,0.458,0.458,0.395,0.4185,10521600
IDLB,22-May-2020,23.735,23.81,23.735,23.81,300
IDN,22-May-2020,6.89,7.15,6.83,7.03,100100
IDRA,22-May-2020,1.8,1.8151,1.74,1.79,79900
IDXG,22-May-2020,5.05,5.28,4.85,5.06,44400
IDXX,22-May-2020,290.44,295.04,289.1,294.72,337300
IDYA,22-May-2020,7.34,7.34,6.91,6.99,28700
IEA,22-May-2020,1.91,1.93,1.84,1.88,19300
IEAWW,22-May-2020,0.023,0.029,0.0192,0.0192,55500
IEC,22-May-2020,7.71,8,7.67,8,20500
IEF,22-May-2020,121.71,121.88,121.69,121.88,1352400
IEI,22-May-2020,133.49,133.54,133.48,133.48,773900
IEP,22-May-2020,48.31,49.47,48,49.23,85700
IESC,22-May-2020,23.01,23.11,22.55,23.11,10900
IEUS,22-May-2020,42.95,43.23,42.94,43.1848,13200
IFEU,22-May-2020,29.4813,29.6817,29.4813,29.6817,1100
IFGL,22-May-2020,21.86,21.86,21.73,21.83,40400
IFMK,22-May-2020,1.12,1.13,1.08,1.09,149400
IFRX,22-May-2020,8.4,8.75,8.11,8.25,719300
IFV,22-May-2020,15.22,15.22,14.52,15.06,22100
IGF,22-May-2020,36.51,36.84,36.29,36.84,261200
IGIB,22-May-2020,58.63,58.66,58.52,58.65,1231900
IGIC,22-May-2020,5.85,6.355,5.75,5.93,41100
IGICW,22-May-2020,0.42,0.42,0.3999,0.3999,22100
IGMS,22-May-2020,59.19,59.505,56.705,58.11,41200
IGOV,22-May-2020,49.66,49.71,49.59,49.68,95600
